id_odsp,adv_stats,date,season,league,ht,at,fthg,ftag
r7rJFQF0/,TRUE,2015-10-17,2016,Premier League,Manchester City,Bournemouth,5,1
U3l4cqy5/,TRUE,2015-10-17,2016,Bundesliga,Hamburg SV,Bayer Leverkusen,0,0
UNpVCOaJ/,TRUE,2015-10-17,2016,Premier League,Tottenham,Liverpool,0,0
WIebM5Wc/,TRUE,2015-10-17,2016,Serie A,AS Roma,Empoli,3,1
xUiCeN5H/,TRUE,2015-10-17,2016,Bundesliga,FC Augsburg,SV Darmstadt 98,0,2
YeBBLG3J/,TRUE,2015-10-17,2016,Premier League,Watford,Arsenal,0,3
YeoLg1zU/,TRUE,2015-10-17,2016,Bundesliga,Eintracht Frankfurt,Borussia Monchengladbach,1,5
zX5gWR1I/,TRUE,2015-10-17,2016,La Liga,Valencia,Malaga,3,0
0l8KpRGB/,TRUE,2015-10-18,2016,La Liga,Deportivo La Coruna,Athletic Bilbao,2,2
2HC9J3GG/,TRUE,2015-10-18,2016,Serie A,Internazionale,Juventus,0,0
4rp9W3QF/,TRUE,2015-10-18,2016,Ligue 1,Marseille,Lorient,1,1
A37kOR1o/,TRUE,2015-10-18,2016,Serie A,Atalanta,Carpi,3,0
dIt1YPe3/,TRUE,2015-10-18,2016,Ligue 1,Bordeaux,Montpellier,0,0
fywKnmna/,TRUE,2015-10-18,2016,La Liga,Real Sociedad,Atletico Madrid,0,2
GOhpD1gp/,TRUE,2015-10-18,2016,Serie A,Genoa,Chievo Verona,3,2
h8GlX7nC/,TRUE,2015-10-18,2016,La Liga,Getafe,Las Palmas,4,0
Kh7EINVM/,TRUE,2015-10-18,2016,Serie A,Frosinone,Sampdoria,2,0
lf6gNoHi/,TRUE,2015-10-18,2016,Serie A,Sassuolo,Lazio,2,1
McsNEpV6/,TRUE,2015-10-18,2016,Premier League,Newcastle,Norwich City,6,2
OQD5Kq1A/,TRUE,2015-10-18,2016,Serie A,Bologna,Palermo,0,1
r7h8d3jB/,TRUE,2015-10-18,2016,Bundesliga,VfB Stuttgart,FC Ingolstadt 04,1,0
U3E1LPo4/,TRUE,2015-10-18,2016,Serie A,Hellas Verona,Udinese,1,1
URdlCL8j/,TRUE,2015-10-18,2016,Serie A,Napoli,Fiorentina,2,1
Wd0kCZv1/,TRUE,2015-10-18,2016,Ligue 1,Stade Rennes,Nice,1,4
YRyOo715/,TRUE,2015-10-18,2016,La Liga,Villarreal,Celta Vigo,1,2
z5XnkLro/,TRUE,2015-10-18,2016,Bundesliga,FC Cologne,Hannover 96,0,1
4np7kk2t/,TRUE,2015-10-19,2016,La Liga,Sporting Gijon,Granada,3,3
EokDzsAG/,TRUE,2015-10-19,2016,Premier League,Swansea,Stoke City,0,1
Cn6f80kN/,TRUE,2015-10-23,2016,Bundesliga,TSG Hoffenheim,Hamburg SV,0,1
EZUSPh90/,TRUE,2015-10-23,2016,Ligue 1,Lyon,Toulouse,3,0
MyjlXzHQ/,TRUE,2015-10-23,2016,Ligue 1,Caen,Nantes,0,2
QZBrkt8c/,TRUE,2015-10-23,2016,La Liga,Rayo Vallecano,Espanyol,3,0
0rPYCOzh/,TRUE,2015-10-24,2016,Bundesliga,Bayern Munich,FC Cologne,4,0
0WUhYgmP/,TRUE,2015-10-24,2016,Premier League,West Ham,Chelsea,2,1
4pojEYeg/,TRUE,2015-10-24,2016,Premier League,Leicester City,Crystal Palace,1,0
8xr7AjeI/,TRUE,2015-10-24,2016,Premier League,Stoke City,Watford,0,2
f9Gnl0N3/,TRUE,2015-10-24,2016,La Liga,Celta Vigo,Real Madrid,1,3
h6RiWt0M/,TRUE,2015-10-24,2016,Serie A,Empoli,Genoa,2,0
hQTWOCO6/,TRUE,2015-10-24,2016,Ligue 1,Montpellier,Bastia,2,0
ImZvZrG3/,TRUE,2015-10-24,2016,Serie A,Carpi,Bologna,1,2
j1m2BWuC/,TRUE,2015-10-24,2016,Premier League,Norwich City,West Brom,0,1
lxDNQKNq/,TRUE,2015-10-24,2016,Serie A,Palermo,Internazionale,1,1
McDsB254/,TRUE,2015-10-24,2016,Bundesliga,Bayer Leverkusen,VfB Stuttgart,4,3
ML73pIMS/,TRUE,2015-10-24,2016,La Liga,Malaga,Deportivo La Coruna,2,0
MLeoFEtm/,TRUE,2015-10-24,2016,Premier League,Arsenal,Everton,2,1
MLeU1bSj/,TRUE,2015-10-24,2016,Bundesliga,SV Darmstadt 98,VfL Wolfsburg,0,1
OpxGSfPs/,TRUE,2015-10-24,2016,Ligue 1,GFC Ajaccio,Nice,3,1
Q9duZdnE/,TRUE,2015-10-24,2016,Ligue 1,Angers,Guingamp,0,0
QkAb7K4T/,TRUE,2015-10-24,2016,Bundesliga,Mainz,Werder Bremen,1,3
rVdQ2vDp/,TRUE,2015-10-24,2016,Bundesliga,FC Ingolstadt 04,Hertha Berlin,0,1
SlgHZ0PM/,TRUE,2015-10-24,2016,Premier League,Aston Villa,Swansea,1,2
UNGk9tzH/,TRUE,2015-10-24,2016,Bundesliga,Hannover 96,Eintracht Frankfurt,1,2
WAuOQYgf/,TRUE,2015-10-24,2016,Ligue 1,Lorient,Stade Rennes,1,1
WzViSI0p/,TRUE,2015-10-24,2016,La Liga,Granada,Real Betis,1,1
YaFjmKxA/,TRUE,2015-10-24,2016,La Liga,Sevilla,Getafe,5,0
0jTzOWwD/,TRUE,2015-10-25,2016,Ligue 1,Paris Saint-Germain,St Etienne,4,1
40eqYG1K/,TRUE,2015-10-25,2016,Ligue 1,Bordeaux,Troyes,1,0
6D7SPvwj/,TRUE,2015-10-25,2016,Serie A,Lazio,Torino,3,0
ANZzzP0c/,TRUE,2015-10-25,2016,Serie A,Chievo Verona,Napoli,0,1
CAlbCCQ5/,TRUE,2015-10-25,2016,Premier League,Manchester Utd,Manchester City,0,0
dvYrY2V9/,TRUE,2015-10-25,2016,Serie A,AC Milan,Sassuolo,2,1
GO4envhG/,TRUE,2015-10-25,2016,La Liga,Las Palmas,Villarreal,0,0
I7yKREvl/,TRUE,2015-10-25,2016,Ligue 1,Lille,Marseille,1,2
ImkfDhBa/,TRUE,2015-10-25,2016,Premier League,Liverpool,Southampton,1,1
jXHoAMKA/,TRUE,2015-10-25,2016,Bundesliga,Borussia Monchengladbach,Schalke 04,3,1
nqDvjMhi/,TRUE,2015-10-25,2016,La Liga,Levante,Real Sociedad,0,4
nTQeV0FS/,TRUE,2015-10-25,2016,Serie A,Juventus,Atalanta,2,0
nTtB9AAO/,TRUE,2015-10-25,2016,Premier League,Sunderland,Newcastle,3,0
p46WObhd/,TRUE,2015-10-25,2016,Serie A,Udinese,Frosinone,1,0
pvZeRxGj/,TRUE,2015-10-25,2016,La Liga,Atletico Madrid,Valencia,2,1
r7EwCrjb/,TRUE,2015-10-25,2016,Bundesliga,Borussia Dortmund,FC Augsburg,5,1
rVdsGfRt/,TRUE,2015-10-25,2016,Premier League,Bournemouth,Tottenham,1,5
v3NmXMpG/,TRUE,2015-10-25,2016,Serie A,Fiorentina,AS Roma,1,2
vsSvNjgJ/,TRUE,2015-10-25,2016,Ligue 1,Stade de Reims,AS Monaco,0,1
vu7OqoWH/,TRUE,2015-10-25,2016,La Liga,Barcelona,Eibar,3,1
WWzXz5oi/,TRUE,2015-10-25,2016,Serie A,Sampdoria,Hellas Verona,4,1
Sb8aob7M/,TRUE,2015-10-26,2016,La Liga,Athletic Bilbao,Sporting Gijon,3,0
p4S1vvhq/,TRUE,2015-10-27,2016,Serie A,Bologna,Internazionale,0,1
0WjVq0UL/,TRUE,2015-10-28,2016,Serie A,AS Roma,Udinese,3,1
AsbIn2p3/,TRUE,2015-10-28,2016,Serie A,AC Milan,Chievo Verona,1,0
b7fEmrVd/,TRUE,2015-10-28,2016,Serie A,Torino,Genoa,3,3
b7W5wb7k/,TRUE,2015-10-28,2016,Serie A,Atalanta,Lazio,2,1
h6mNoMa9/,TRUE,2015-10-28,2016,Serie A,Sassuolo,Juventus,1,0
hUV9xIMe/,TRUE,2015-10-28,2016,Serie A,Hellas Verona,Fiorentina,0,2
WdnRptFF/,TRUE,2015-10-28,2016,Serie A,Napoli,Palermo,2,0
WKUDyxx2/,TRUE,2015-10-28,2016,Serie A,Frosinone,Carpi,2,1
vNkZrKqS/,TRUE,2015-10-29,2016,Serie A,Sampdoria,Empoli,1,1
hphEyj8C/,TRUE,2015-10-30,2016,Ligue 1,Stade Rennes,Paris Saint-Germain,0,1
pUBTKwZS/,TRUE,2015-10-30,2016,Bundesliga,Eintracht Frankfurt,Bayern Munich,0,0
YayM2axc/,TRUE,2015-10-30,2016,La Liga,Deportivo La Coruna,Atletico Madrid,1,1
2DGPtXDs/,TRUE,2015-10-31,2016,Serie A,Juventus,Torino,2,1
4bQOSXAn/,TRUE,2015-10-31,2016,Premier League,Crystal Palace,Manchester Utd,0,0
8ITYacMF/,TRUE,2015-10-31,2016,La Liga,Getafe,Barcelona,0,2
8OG4Qs5i/,TRUE,2015-10-31,2016,Bundesliga,Schalke 04,FC Ingolstadt 04,1,1
ADrMYKvT/,TRUE,2015-10-31,2016,Premier League,Swansea,Arsenal,0,3
COTWQBua/,TRUE,2015-10-31,2016,Premier League,Manchester City,Norwich City,2,1
CUdgtEgs/,TRUE,2015-10-31,2016,Ligue 1,GFC Ajaccio,Bordeaux,2,0
EatNZTxP/,TRUE,2015-10-31,2016,Ligue 1,Toulouse,Montpellier,1,1
fkARpfoQ/,TRUE,2015-10-31,2016,Ligue 1,Troyes,Lyon,0,1
fZRtbyiS/,TRUE,2015-10-31,2016,La Liga,Valencia,Levante,3,0
Gf7PLJJM/,TRUE,2015-10-31,2016,Bundesliga,Werder Bremen,Borussia Dortmund,1,3
GrTxaHyM/,TRUE,2015-10-31,2016,La Liga,Real Madrid,Las Palmas,3,1
INkl0LE2/,TRUE,2015-10-31,2016,Serie A,Internazionale,AS Roma,1,0
jFSzQVf5/,TRUE,2015-10-31,2016,Premier League,Newcastle,Stoke City,0,0
jLecuY8m/,TRUE,2015-10-31,2016,Ligue 1,Guingamp,Lorient,2,2
KfKiMmfU/,TRUE,2015-10-31,2016,Premier League,West Brom,Leicester City,2,3
MZzKTDet/,TRUE,2015-10-31,2016,Premier League,Chelsea,Liverpool,1,3
nFF8P1Kc/,TRUE,2015-10-31,2016,Bundesliga,VfL Wolfsburg,Bayer Leverkusen,2,1
nwbeGcsp/,TRUE,2015-10-31,2016,Bundesliga,FC Cologne,TSG Hoffenheim,0,0
OUgVuxVq/,TRUE,2015-10-31,2016,La Liga,Villarreal,Sevilla,2,1
t4LmNTvO/,TRUE,2015-10-31,2016,Premier League,Watford,West Ham,2,0
tn6NozWJ/,TRUE,2015-10-31,2016,Ligue 1,Bastia,Caen,1,0
U1m0FHdj/,TRUE,2015-10-31,2016,Bundesliga,Hertha Berlin,Borussia Monchengladbach,1,4
URUU0w79/,TRUE,2015-10-31,2016,La Liga,Real Sociedad,Celta Vigo,2,3
x48LMa4G/,TRUE,2015-10-31,2016,Bundesliga,FC Augsburg,Mainz,3,3
z9sJzANI/,TRUE,2015-10-31,2016,Ligue 1,St Etienne,Stade de Reims,3,0
0G49geaq/,TRUE,2015-11-01,2016,La Liga,Sporting Gijon,Malaga,1,0
8dj2vhOg/,TRUE,2015-11-01,2016,Ligue 1,AS Monaco,Angers,1,0
dElhauU8/,TRUE,2015-11-01,2016,Serie A,Carpi,Hellas Verona,0,0
EHcox9SC/,TRUE,2015-11-01,2016,Serie A,Bologna,Atalanta,3,0
fuJGNukA/,TRUE,2015-11-01,2016,Bundesliga,VfB Stuttgart,SV Darmstadt 98,2,0
jyldbaqF/,TRUE,2015-11-01,2016,Serie A,Lazio,AC Milan,1,3
KdmvvGad/,TRUE,2015-11-01,2016,La Liga,Eibar,Rayo Vallecano,1,0
n3uQ1Ji3/,TRUE,2015-11-01,2016,La Liga,Espanyol,Granada,1,1
nmk6wCw0/,TRUE,2015-11-01,2016,Ligue 1,Nantes,Marseille,0,1
OS4YvBrf/,TRUE,2015-11-01,2016,Serie A,Genoa,Napoli,0,0
px6UuiTm/,TRUE,2015-11-01,2016,Serie A,Fiorentina,Frosinone,4,1
Qi1kyTsJ/,TRUE,2015-11-01,2016,Serie A,Udinese,Sassuolo,0,0
rkPSRiQh/,TRUE,2015-11-01,2016,Premier League,Everton,Sunderland,6,2
t6lzudpj/,TRUE,2015-11-01,2016,La Liga,Real Betis,Athletic Bilbao,1,3
tAlAxWh6/,TRUE,2015-11-01,2016,Ligue 1,Nice,Lille,0,0
txFCOLZ3/,TRUE,2015-11-01,2016,Bundesliga,Hamburg SV,Hannover 96,1,2
YwIuPkAB/,TRUE,2015-11-01,2016,Premier League,Southampton,Bournemouth,2,0
h29xvVc0/,TRUE,2015-11-02,2016,Serie A,Chievo Verona,Sampdoria,1,1
nsMqO9PH/,TRUE,2015-11-02,2016,Premier League,Tottenham,Aston Villa,3,1
Wh8twkD6/,TRUE,2015-11-02,2016,Serie A,Palermo,Empoli,0,1
vqwIB2lj/,TRUE,2015-11-04,2016,Ligue 1,Nice,Nantes,1,2
2FZ4bDFP/,TRUE,2015-11-06,2016,Ligue 1,Angers,Stade Rennes,0,2
MgeSIj3r/,TRUE,2015-11-06,2016,Bundesliga,Hannover 96,Hertha Berlin,1,3
vLrn7ETr/,TRUE,2015-11-06,2016,La Liga,Las Palmas,Real Sociedad,2,0
0jFuhBhg/,TRUE,2015-11-07,2016,Ligue 1,Lille,Bastia,1,1
2uk8Edy9/,TRUE,2015-11-07,2016,La Liga,Rayo Vallecano,Granada,2,1
8fmj6Yrk/,TRUE,2015-11-07,2016,La Liga,Malaga,Real Betis,0,1
b17Jzm9N/,TRUE,2015-11-07,2016,Premier League,Sunderland,Southampton,0,1
buW3fjrs/,TRUE,2015-11-07,2016,Serie A,Hellas Verona,Bologna,0,2
CMUmUvmp/,TRUE,2015-11-07,2016,Premier League,Norwich City,Swansea,1,0
dCmuGlm1/,TRUE,2015-11-07,2016,Bundesliga,SV Darmstadt 98,Hamburg SV,1,1
fDEqiV7a/,TRUE,2015-11-07,2016,Ligue 1,Lorient,Troyes,4,1
fm7FCz6L/,TRUE,2015-11-07,2016,La Liga,Eibar,Getafe,3,1
fuunwLlc/,TRUE,2015-11-07,2016,Bundesliga,Bayern Munich,VfB Stuttgart,4,0
ILlyHUXf/,TRUE,2015-11-07,2016,Bundesliga,Mainz,VfL Wolfsburg,2,0
j7YfyaJ9/,TRUE,2015-11-07,2016,Bundesliga,Bayer Leverkusen,FC Cologne,1,2
jy4Bx9vB/,TRUE,2015-11-07,2016,Premier League,Manchester Utd,West Brom,2,0
KA8FyTgH/,TRUE,2015-11-07,2016,Premier League,Stoke City,Chelsea,1,0
nmBygiwm/,TRUE,2015-11-07,2016,Ligue 1,Caen,Guingamp,2,1
nsndn7MU/,TRUE,2015-11-07,2016,Ligue 1,Stade de Reims,GFC Ajaccio,1,2
nX6Ljgq2/,TRUE,2015-11-07,2016,La Liga,Celta Vigo,Valencia,1,5
Olj4FxM2/,TRUE,2015-11-07,2016,La Liga,Levante,Deportivo La Coruna,1,1
r5DjsXPu/,TRUE,2015-11-07,2016,Premier League,Bournemouth,Newcastle,0,1
SKNKj8s6/,TRUE,2015-11-07,2016,Serie A,AC Milan,Atalanta,0,0
tQdOZ6OT/,TRUE,2015-11-07,2016,Premier League,West Ham,Everton,1,1
txi4EyCd/,TRUE,2015-11-07,2016,Bundesliga,Borussia Monchengladbach,FC Ingolstadt 04,0,0
ULF2vV9b/,TRUE,2015-11-07,2016,Premier League,Leicester City,Watford,2,1
vHrllTiI/,TRUE,2015-11-07,2016,Ligue 1,Montpellier,Nantes,2,1
Ywrhmm7O/,TRUE,2015-11-07,2016,Ligue 1,Paris Saint-Germain,Toulouse,5,0
zcaWHAIl/,TRUE,2015-11-07,2016,Bundesliga,TSG Hoffenheim,Eintracht Frankfurt,0,0
0Qqpk9xC/,TRUE,2015-11-08,2016,Ligue 1,Marseille,Nice,0,1
4OLWgXNt/,TRUE,2015-11-08,2016,Ligue 1,Bordeaux,AS Monaco,3,1
6BMOkSdC/,TRUE,2015-11-08,2016,Serie A,Empoli,Juventus,1,3
8t8HiZTe/,TRUE,2015-11-08,2016,La Liga,Athletic Bilbao,Espanyol,2,1
Cp57wkP4/,TRUE,2015-11-08,2016,Premier League,Liverpool,Crystal Palace,1,2
d2lCDGjF/,TRUE,2015-11-08,2016,La Liga,Barcelona,Villarreal,3,0
EJ8DhFEk/,TRUE,2015-11-08,2016,La Liga,Sevilla,Real Madrid,3,2
EyMSlnCI/,TRUE,2015-11-08,2016,Serie A,AS Roma,Lazio,2,0
fXbFCk4P/,TRUE,2015-11-08,2016,Serie A,Sassuolo,Carpi,1,0
GIBbuBfh/,TRUE,2015-11-08,2016,Premier League,Aston Villa,Manchester City,0,0
hSKWm6RO/,TRUE,2015-11-08,2016,Serie A,Torino,Internazionale,0,1
MeCftiun/,TRUE,2015-11-08,2016,Premier League,Arsenal,Tottenham,1,1
pdYFilSa/,TRUE,2015-11-08,2016,Serie A,Palermo,Chievo Verona,1,0
UcXbzJYF/,TRUE,2015-11-08,2016,Bundesliga,FC Augsburg,Werder Bremen,1,2
Whjs89Ct/,TRUE,2015-11-08,2016,Serie A,Napoli,Udinese,1,0
WhUBhUCg/,TRUE,2015-11-08,2016,Serie A,Frosinone,Genoa,2,2
xCdKBfLR/,TRUE,2015-11-08,2016,La Liga,Atletico Madrid,Sporting Gijon,1,0
xWU7gAcm/,TRUE,2015-11-08,2016,Serie A,Sampdoria,Fiorentina,0,2
Y3DmjkN5/,TRUE,2015-11-08,2016,Ligue 1,Lyon,St Etienne,3,0
YVwjxu43/,TRUE,2015-11-08,2016,Bundesliga,Borussia Dortmund,Schalke 04,3,2
04GXLvyK/,TRUE,2015-11-20,2016,Bundesliga,Hamburg SV,Borussia Dortmund,3,1
QZHhUSHq/,TRUE,2015-11-20,2016,Ligue 1,Nice,Lyon,3,0
0l2Clc3b/,TRUE,2015-11-21,2016,Ligue 1,Guingamp,Toulouse,2,0
4vUpi8g4/,TRUE,2015-11-21,2016,Premier League,Newcastle,Leicester City,0,3
4xmqF827/,TRUE,2015-11-21,2016,Bundesliga,Schalke 04,Bayern Munich,1,3
8CzxgUOi/,TRUE,2015-11-21,2016,Premier League,Everton,Aston Villa,4,0
b1TljS8A/,TRUE,2015-11-21,2016,Premier League,Southampton,Stoke City,0,1
ClVHKXcr/,TRUE,2015-11-21,2016,La Liga,Real Madrid,Barcelona,0,4
dGTpSF58/,TRUE,2015-11-21,2016,La Liga,Real Sociedad,Sevilla,2,0
dz23GIbs/,TRUE,2015-11-21,2016,Bundesliga,Eintracht Frankfurt,Bayer Leverkusen,1,3
EBd8FxEm/,TRUE,2015-11-21,2016,Bundesliga,FC Cologne,Mainz,0,0
f9rjPDkR/,TRUE,2015-11-21,2016,La Liga,Deportivo La Coruna,Celta Vigo,2,0
fes23oRB/,TRUE,2015-11-21,2016,Serie A,Juventus,AC Milan,1,0
fmeLnyYA/,TRUE,2015-11-21,2016,Ligue 1,AS Monaco,Nantes,1,0
fRFyLbjQ/,TRUE,2015-11-21,2016,Bundesliga,VfB Stuttgart,FC Augsburg,0,4
GImjVQWp/,TRUE,2015-11-21,2016,Premier League,Chelsea,Norwich City,1,0
GIqnQgzL/,TRUE,2015-11-21,2016,La Liga,Valencia,Las Palmas,1,1
h2oNXJhq/,TRUE,2015-11-21,2016,Premier League,Watford,Manchester Utd,1,2
ht0525tI/,TRUE,2015-11-21,2016,Serie A,Bologna,AS Roma,2,2
lAfPoemH/,TRUE,2015-11-21,2016,Ligue 1,Montpellier,Stade de Reims,3,1
Mc38kwlh/,TRUE,2015-11-21,2016,Ligue 1,Troyes,Lille,1,1
n1CTMKLD/,TRUE,2015-11-21,2016,Bundesliga,VfL Wolfsburg,Werder Bremen,6,0
QmVthlvb/,TRUE,2015-11-21,2016,Premier League,Manchester City,Liverpool,1,4
rDiHmHI4/,TRUE,2015-11-21,2016,Ligue 1,Lorient,Paris Saint-Germain,1,2
rTomESHD/,TRUE,2015-11-21,2016,Bundesliga,Borussia Monchengladbach,Hannover 96,2,1
tdZiTb2j/,TRUE,2015-11-21,2016,Premier League,Swansea,Bournemouth,2,2
WhpRWw8k/,TRUE,2015-11-21,2016,Premier League,West Brom,Arsenal,2,1
z7SlRZKE/,TRUE,2015-11-21,2016,La Liga,Espanyol,Malaga,2,0
0Ysb4RB5/,TRUE,2015-11-22,2016,Serie A,Internazionale,Frosinone,4,0
46lk6msg/,TRUE,2015-11-22,2016,Serie A,Genoa,Sassuolo,2,1
4KTNKndn/,TRUE,2015-11-22,2016,Serie A,Udinese,Sampdoria,1,0
8GOQIBSf/,TRUE,2015-11-22,2016,La Liga,Sporting Gijon,Levante,0,3
C4XhknOG/,TRUE,2015-11-22,2016,Premier League,Tottenham,West Ham,4,1
EelE0qBU/,TRUE,2015-11-22,2016,Serie A,Fiorentina,Empoli,2,2
EXa0iaJu/,TRUE,2015-11-22,2016,Ligue 1,Bastia,GFC Ajaccio,1,2
h2eCEdTg/,TRUE,2015-11-22,2016,Bundesliga,Hertha Berlin,TSG Hoffenheim,1,0
hOb4jJYo/,TRUE,2015-11-22,2016,Ligue 1,Caen,Angers,0,0
M1B1S6nd/,TRUE,2015-11-22,2016,Ligue 1,St Etienne,Marseille,0,2
Msqf57da/,TRUE,2015-11-22,2016,Serie A,Carpi,Chievo Verona,1,2
nonf5hbe/,TRUE,2015-11-22,2016,La Liga,Real Betis,Atletico Madrid,0,1
nPfGDGr0/,TRUE,2015-11-22,2016,Bundesliga,FC Ingolstadt 04,SV Darmstadt 98,3,1
QFko7TRn/,TRUE,2015-11-22,2016,Serie A,Atalanta,Torino,0,1
QiZLJiDl/,TRUE,2015-11-22,2016,La Liga,Granada,Athletic Bilbao,2,0
QTUJLStt/,TRUE,2015-11-22,2016,Serie A,Lazio,Palermo,1,1
rBCcTnXk/,TRUE,2015-11-22,2016,Ligue 1,Stade Rennes,Bordeaux,2,2
U9ya4CD1/,TRUE,2015-11-22,2016,La Liga,Villarreal,Eibar,1,1
z5kA1PeO/,TRUE,2015-11-22,2016,Serie A,Hellas Verona,Napoli,0,2
rDu33WS7/,TRUE,2015-11-23,2016,La Liga,Getafe,Rayo Vallecano,1,1
ULyYgA9o/,TRUE,2015-11-23,2016,Premier League,Crystal Palace,Sunderland,0,1
ANidll9F/,TRUE,2015-11-27,2016,Ligue 1,Lyon,Montpellier,2,4
dzQ1KO3a/,TRUE,2015-11-27,2016,La Liga,Levante,Real Betis,0,1
QTYhRZCa/,TRUE,2015-11-27,2016,Bundesliga,SV Darmstadt 98,FC Cologne,0,0
08WhMpZn/,TRUE,2015-11-28,2016,La Liga,Malaga,Granada,2,2
2LSWsnnq/,TRUE,2015-11-28,2016,Ligue 1,Paris Saint-Germain,Troyes,4,1
4KcYUHx2/,TRUE,2015-11-28,2016,Premier League,Aston Villa,Watford,2,3
4t5bXPuh/,TRUE,2015-11-28,2016,Serie A,Torino,Bologna,2,0
6PyHg1F2/,TRUE,2015-11-28,2016,Premier League,Crystal Palace,Newcastle,5,1
AHYXkJER/,TRUE,2015-11-28,2016,Premier League,Sunderland,Stoke City,2,0
dvj4nSwS/,TRUE,2015-11-28,2016,Ligue 1,Nantes,Bastia,0,0
dx5LvgkE/,TRUE,2015-11-28,2016,La Liga,Celta Vigo,Sporting Gijon,2,1
EkuPiupF/,TRUE,2015-11-28,2016,Premier League,Manchester City,Southampton,3,1
fXQxG9CD/,TRUE,2015-11-28,2016,La Liga,Atletico Madrid,Espanyol,1,0
GOWzs61k/,TRUE,2015-11-28,2016,Ligue 1,Stade de Reims,Stade Rennes,2,2
h2ytFrQN/,TRUE,2015-11-28,2016,Serie A,AC Milan,Sampdoria,4,1
hGzoTerm/,TRUE,2015-11-28,2016,Bundesliga,TSG Hoffenheim,Borussia Monchengladbach,3,3
KSuLhLU8/,TRUE,2015-11-28,2016,Premier League,Leicester City,Manchester Utd,1,1
lxVrupW1/,TRUE,2015-11-28,2016,Ligue 1,Toulouse,Nice,2,0
nwzkSFcg/,TRUE,2015-11-28,2016,Bundesliga,Mainz,Eintracht Frankfurt,2,1
pADJCzb6/,TRUE,2015-11-28,2016,Bundesliga,Bayern Munich,Hertha Berlin,2,0
QTbUVcNe/,TRUE,2015-11-28,2016,Premier League,Bournemouth,Everton,3,3
UmO9I2YB/,TRUE,2015-11-28,2016,La Liga,Barcelona,Real Sociedad,4,0
vDWtUyTt/,TRUE,2015-11-28,2016,Bundesliga,Hannover 96,FC Ingolstadt 04,4,0
WWhhkUg9/,TRUE,2015-11-28,2016,Ligue 1,GFC Ajaccio,Lorient,1,1
YVgEYHKP/,TRUE,2015-11-28,2016,Bundesliga,Werder Bremen,Hamburg SV,1,3
z5aqijPd/,TRUE,2015-11-28,2016,Ligue 1,Angers,Lille,2,0
zRO5JrJ5/,TRUE,2015-11-28,2016,La Liga,Las Palmas,Deportivo La Coruna,0,2
0nNWIQQb/,TRUE,2015-11-29,2016,Serie A,Empoli,Lazio,1,0
6mK3pcxk/,TRUE,2015-11-29,2016,Premier League,West Ham,West Brom,1,1
6oXlNQJt/,TRUE,2015-11-29,2016,La Liga,Eibar,Real Madrid,0,2
6P1SAESI/,TRUE,2015-11-29,2016,Bundesliga,Bayer Leverkusen,Schalke 04,1,1
AoWvtQGe/,TRUE,2015-11-29,2016,Ligue 1,St Etienne,Guingamp,3,0
CQKaowNr/,TRUE,2015-11-29,2016,Premier League,Tottenham,Chelsea,0,0
f9MzIpt5/,TRUE,2015-11-29,2016,Serie A,Palermo,Juventus,0,3
fueAZc5J/,TRUE,2015-11-29,2016,Bundesliga,FC Augsburg,VfL Wolfsburg,0,0
GtSYGkc7/,TRUE,2015-11-29,2016,La Liga,Getafe,Villarreal,2,0
htvTjaaL/,TRUE,2015-11-29,2016,Premier League,Norwich City,Arsenal,1,1
Imi0m8OL/,TRUE,2015-11-29,2016,Ligue 1,Marseille,AS Monaco,3,3
KnYeSIHd/,TRUE,2015-11-29,2016,Premier League,Liverpool,Swansea,1,0
l83mjAv3/,TRUE,2015-11-29,2016,Ligue 1,Bordeaux,Caen,1,4
n7NUHVs1/,TRUE,2015-11-29,2016,La Liga,Sevilla,Valencia,1,0
nPzpE2uU/,TRUE,2015-11-29,2016,Serie A,Genoa,Carpi,1,2
nqJSJ6Bh/,TRUE,2015-11-29,2016,Serie A,Frosinone,Hellas Verona,3,2
Qk6fY5Qo/,TRUE,2015-11-29,2016,Serie A,AS Roma,Atalanta,0,2
SY2OBfDC/,TRUE,2015-11-29,2016,Bundesliga,Borussia Dortmund,VfB Stuttgart,4,1
vaVdL4lg/,TRUE,2015-11-29,2016,La Liga,Rayo Vallecano,Athletic Bilbao,0,3
YaLvH4eB/,TRUE,2015-11-29,2016,Serie A,Chievo Verona,Udinese,2,3
EBxxGOAH/,TRUE,2015-11-30,2016,Serie A,Napoli,Internazionale,2,1
OpSB9Mmo/,TRUE,2015-11-30,2016,Serie A,Sassuolo,Fiorentina,1,1
QgER3T82/,TRUE,2015-12-01,2016,Ligue 1,Angers,Paris Saint-Germain,0,0
tQ69e5Gr/,TRUE,2015-12-01,2016,Ligue 1,Lorient,Nice,0,0
WEaMh301/,TRUE,2015-12-01,2016,Ligue 1,Nantes,Lyon,0,0
4pDV2mO8/,TRUE,2015-12-02,2016,Ligue 1,Bastia,Bordeaux,1,0
AaBDfPVl/,TRUE,2015-12-02,2016,Ligue 1,AS Monaco,Caen,1,1
b7CZ17wF/,TRUE,2015-12-02,2016,Ligue 1,Troyes,Toulouse,0,3
dhVx1RhL/,TRUE,2015-12-02,2016,Ligue 1,Guingamp,Stade de Reims,1,2
